2015-06-17T12:51:32.790 -35.3639  -17.1605  10.0 7.0  mww
2015-06-20T02:10:07.100 -36.3601  -73.8120  11.0 6.4  mww
2015-06-21T21:28:16.270 -20.4307 -178.3276 562.6 6.0  mww
2015-06-23T12:18:30.270  27.7375  139.7254 460.0 6.5  mww
2015-06-25T18:45:57.450 -32.0722 -178.3241  10.0 6.0  mww
2015-06-30T03:39:29.410  -5.4513  151.5457  43.0 6.0  mww
2015-07-01T19:35:21.460 -10.9911  162.5558  12.0 6.0  mww
2015-07-03T01:07:47.290  37.4593   78.1542  20.0 6.4  mww
2015-07-03T06:43:21.540  10.1691  125.8907  32.0 6.1  mww
2015-07-07T05:10:28.120  43.9097  147.9748  49.0 6.3  mww
2015-07-10T04:12:42.540  -9.3070  158.4030  12.0 6.7  mww
2015-07-16T15:16:33.780  13.8672  -58.5479  20.0 6.5  mww
2015-07-18T02:27:33.820 -10.4012  165.1409  11.0 7.0  mww
2015-07-27T04:49:46.400  52.3760 -169.4458  29.0 6.9  mww
2015-07-27T21:41:21.710  -2.6286  138.5277  48.0 7.0  mww
2015-07-29T02:35:59.000  59.8935 -153.1961 119.3 6.3  ms
2015-08-06T23:59:46.290 -26.4576 -178.2511 269.0 6.0  mww
2015-08-10T04:12:15.810  -9.3438  158.0525  22.0 6.6  mww
2015-08-12T18:49:24.080  -9.3293  157.8772   6.4 6.5  mww
2015-08-13T10:39:53.840 -37.0152   78.0623  10.0 6.0  mww
2015-08-15T07:47:06.500 -10.8968  163.8226   8.0 6.4  mww
2015-08-24T09:41:26.630 -30.6502 -178.7298 228.0 6.0  mww
2015-09-01T15:25:09.520  31.1806  141.6000   8.0 6.0  mww
2015-09-07T08:46:09.050 -24.2427  179.1278 535.0 6.0  mww
2015-09-07T09:13:56.600 -32.8199 -177.8599  17.0 6.3  mww
2015-09-10T10:26:44.810  52.0985 -169.5349  20.0 6.0  mww
2015-09-13T08:14:08.560  24.9130 -109.6226  10.0 6.7  mww
2015-09-16T07:40:58.690   1.8841  126.4288  41.5 6.3  mww
2015-09-16T14:03:22.110  -6.0114  151.4768   6.0 6.1  mww
2015-09-16T22:54:32.860 -31.5729  -71.6744  22.4 8.3  mww
2015-09-16T22:59:15.000 -31.6180  -71.7450  26.7 6.4  mb
2015-09-16T23:03:56.560 -31.7502  -71.7425  19.1 6.1  mwr
2015-09-16T23:16:09.440 -31.6000  -71.9189  35.0 6.1  mb
2015-09-16T23:18:41.850 -31.5622  -71.4262  28.4 7.0  mww
2015-09-17T01:41:05.870 -31.1043  -71.6504  42.3 6.4  mww
